X-1,Y-1,X-2,Y-2,X-3,Y-3,X-4,Y-4,X-5,Y-5,X-6,Y-6,X-7,Y-7,X-8,Y-8,X-9,Y-9,X-10,Y-10,roll,pitch,yaw
0.0,0.0,0.005462774915036245,-0.7504339465861428,0.001848893841979344,-1.2334774259427363,-0.9044904154046769,-0.45862898973586763,-0.58906924881309,0.649630780120359,0.05704310475349573,0.9983717164463753,-0.4509663382740989,-0.5938278470170149,0.68044145963362,-0.5204658278187904,1.0493268621810585,-0.4893217331635273,0.7357500439781518,0.6530892558306183,-0.02077854610979557,-0.10684169083833694,0.04327817261219025
0.0,0.0,0.06222983727324722,-0.6946056287618193,0.10327651152606865,-1.1502976574974275,-0.8537109937214565,-0.4741834200968353,-0.6742944877292207,0.6297138618160535,-0.07560051494466573,0.997138186080596,-0.3863063521235423,-0.5759217239734086,0.622019521381526,-0.4093408190471573,0.9295781296946585,-0.3319977277655265,0.558592580150796,0.7348691954707337,0.09836138039827347,-0.08139440417289734,0.016389934346079826
0.0,0.0,0.08438452603529693,-0.6511221080690838,0.12747936912185495,-1.0484970994444298,-0.7398754118176973,-0.41370897018703623,-0.5758857418695316,0.6158314087370919,-0.06535163331895857,0.9978622971244802,-0.32567095963168036,-0.5036948126124702,0.6411026834005779,-0.35620331487634,0.9709408666966971,-0.2651815305848087,0.5714953215798807,0.7446366577029738,0.08100451529026031,-0.02673025242984295,0.036587927490472794
0.0,0.0,0.008033586081360714,-0.8221678813008726,0.024666753417673583,-1.322404545388522,-1.0199975026264754,-0.5318912420344037,-0.7661065025295953,0.6519367924196405,-0.09340920973597153,0.995627801709304,-0.48241946523718593,-0.6493048515520182,0.5875708589604062,-0.5413976817755443,0.8501498216614927,-0.4974806347927074,0.5004698996826731,0.6671951106295875,0.04695113003253937,-0.09939554333686829,-0.0715140700340271
0.0,0.0,-0.001871144407021721,-0.7269864715703669,0.0029369095061667788,-1.2205393823523547,-1.0052388458485657,-0.45633372910709447,-0.7529451183147705,0.675036720689904,-0.0870125748746429,0.9962072132913335,-0.4800719511551656,-0.5756175500741794,0.543592519941574,-0.4891190857502036,0.7919276567900675,-0.4461711744480649,0.4853319863581279,0.6647719494690927,0.04511004686355591,-0.08366979658603668,-0.09809946268796921
0.0,0.0,0.02981715299410578,-0.7080570386296303,0.05556374090167733,-1.211270788777881,-0.9579396503643884,-0.4928952971655673,-0.7136585240050961,0.6471447470089193,-0.05386277417540251,0.9985483471310388,-0.44201298240746795,-0.5972786920521354,0.6172384263851874,-0.4601160206329265,0.9384674494654326,-0.4023278613426063,0.5839017893732785,0.7133962958210691,0.03899749740958214,-0.14973685145378113,-0.020040029659867287
0.0,0.0,0.0004639554800617072,-0.6635971633789064,-0.004756246633481077,-1.115334563329948,-0.8998432938263278,-0.3455156129142372,-0.5805731503451873,0.7046504280568313,0.05771137530068585,0.9983333096520938,-0.4370776955463142,-0.4847485353202808,0.6274967406111152,-0.4367058281994162,1.0042496793066786,-0.38124182512563537,0.7079292811035502,0.6972695524677082,-0.029257768765091896,-0.09953904151916504,0.056213684380054474
0.0,0.0,0.006444121635949961,-0.5995662975382247,0.014565081245946559,-1.0784891470701758,-0.9269807879407108,-0.354303522701993,-0.6419808954518436,0.6850294497782554,0.0006924792334409883,0.9999997602362269,-0.45266703904916256,-0.478977087208828,0.6058549296716162,-0.39301110395540567,0.936869797870743,-0.33821403216757867,0.6209092519035653,0.6981699043692657,0.009289848618209362,-0.04487668350338936,0.01456291414797306
0.0,0.0,0.027333218336716047,-0.6414698890736633,0.05534991066856581,-1.098426918386491,-0.9157140090419612,-0.43136227983247727,-0.7134508009339331,0.6557168650296288,-0.10200077867523198,0.9947843189102079,-0.4092468603434551,-0.5461527779563744,0.5274062848014336,-0.39349239002965447,0.7893595950224495,-0.30914722546917783,0.4457783898852434,0.7188199114028808,0.08004331588745117,-0.04540344327688217,-0.08067943900823593
0.0,0.0,0.033637473191118365,-0.8345521715087882,0.06705981337444449,-1.3376191714404861,-1.0668889377073414,-0.5930365669090518,-0.853070688273142,0.6154743788485401,-0.1415046280146009,0.9899375941191694,-0.5111119293457205,-0.6821811599767852,0.6373083399640239,-0.5015526572785063,0.8687899269669098,-0.45038401057621347,0.48931263421253496,0.7028793003781431,0.0886898934841156,-0.24500322341918945,-0.0846695601940155
0.0,0.0,0.0310871285185323,-0.6428823629366728,0.06366955685872615,-1.0448529359360754,-0.9533857715630594,-0.45751161719402933,-0.7983699818092469,0.5957285577772657,-0.1504857682023243,0.9886121755109818,-0.4480028455411414,-0.5134288541523785,0.5465425955761227,-0.3688265698304649,0.7578605932681699,-0.29726551214404046,0.42558062489540593,0.6878566294250809,0.11471042782068253,-0.1253582239151001,-0.08322963863611221
0.0,0.0,0.066101811567898,-0.67699719484599,0.1164448700938387,-1.0945822931711822,-0.9408865286188509,-0.4747036819530152,-0.8131544154247057,0.6162457431583477,-0.18482276157322158,0.9827718691560356,-0.4166876638487181,-0.5520442298085424,0.5729905234775998,-0.3401279003514674,0.8109191279894241,-0.23464440108385215,0.4112907841818465,0.7584296137815388,0.14535269141197205,0.009365042671561241,-0.11096616089344025
0.0,0.0,-0.001281865737513118,-0.615778236164918,0.004180291050481734,-1.0252778961583506,-0.8787141817247003,-0.2875733770464495,-0.6170007433088727,0.7342371142744306,-0.016971426562980715,0.9998559749686039,-0.42030199107656957,-0.4274667715697765,0.5454497313682638,-0.3493507458288309,0.843953252893803,-0.25555518841574976,0.5456666409635853,0.7380313995396895,0.013729116879403591,0.03917831927537918,-0.01706269569694996
0.0,0.0,0.008663230601126662,-0.6146851148860104,0.02361311082279714,-1.0248749626744071,-0.8888352530395659,-0.32345137189151196,-0.6548347365489962,0.7086128584801872,-0.056113627349469015,0.9984243891380483,-0.4166635420598878,-0.4411482902387116,0.5362159387031767,-0.33460733216776123,0.8152025502691262,-0.23915468733118533,0.4953510917123756,0.7419402237554008,0.055352382361888885,0.07594640552997589,-0.0336374007165432
0.0,0.0,0.0023183606362202997,-0.7505845083489289,0.007194619170254843,-1.2496562672381402,-0.981787973566123,-0.5049680510961817,-0.7089292786044162,0.6444707516572876,-0.015261374006939412,0.9998835384500638,-0.4771722272732669,-0.6303889361384165,0.6125345337688884,-0.5336408863439824,0.9251749170334341,-0.5018888221018921,0.6293974068995326,0.6468641239620656,0.014892404899001122,-0.1389320343732834,-0.037361741065979004
0.0,0.0,0.0298691232448609,-0.6149241125780212,0.05237130935971745,-1.0008235990743821,-0.8272691449314007,-0.32212194442462416,-0.6291317605282697,0.7021805732099492,-0.054581182412743894,0.9985093362239669,-0.3839773501052398,-0.47091358954252033,0.5365485301465324,-0.3158669956236145,0.8081321714433279,-0.1990349285746992,0.5020346967361297,0.76974539562748,0.044742800295352936,0.11020197719335556,-0.0019757412374019623
0.0,0.0,0.06094444654091179,-0.75411580967008,0.09798567234317863,-1.2300414082495095,-0.9609601127900756,-0.5250280140339287,-0.725353757822738,0.6207716575182827,-0.07744169940922863,0.9969968822381595,-0.4246903662441565,-0.6062491580064525,0.6797637562991017,-0.4442525332902234,1.0340909999401104,-0.37117331369034295,0.6027012379392276,0.7337732422337689,0.09060649573802948,-0.13803048431873322,0.0023173904046416283
0.0,0.0,0.12169552807953259,-0.688908749615035,0.20716569750586253,-1.17447267801741,-0.8577063694896997,-0.587682611344028,-0.7432169638831538,0.5464415161538264,-0.15312780841930027,0.9882063925560804,-0.3336406665605809,-0.6285422434185302,0.684638223514887,-0.381714450568908,1.0596092014972063,-0.2724197237694721,0.5525946321911602,0.7738615923502109,0.18140332400798798,-0.15018633008003235,0.022863656282424927
0.0,0.0,0.03743933816269631,-0.6901113511521372,0.09772008420271353,-1.147514337682476,-1.1505249184229993,-0.6143506896074659,-1.0803620598336958,0.5401939568947313,-0.3585208794244175,0.933521707844409,-0.487929342248668,-0.6342323815920218,0.4102559095091519,-0.3772800319925615,0.49395134679348973,-0.2943028850445233,0.11463306761423767,0.691479222127074,0.2147447168827057,-0.15034189820289612,-0.33747005462646484
0.0,0.0,0.18999233694724657,-0.6687510782129241,0.3242402176352028,-1.1068844855041313,-0.829567187195217,-0.6847599812415482,-0.9375131591319206,0.44573285991487077,-0.3725582098011703,0.9280088255559572,-0.29426515648590634,-0.6537693181041175,0.6664152939961427,-0.32225868984313627,0.9080776365388206,-0.20067096032199028,0.2991263976227866,0.7653072795823526,0.2579972445964813,-0.1879265308380127,-0.1640925258398056
0.0,0.0,0.26517048121130377,-0.41721919169499044,0.40099684990131246,-0.6917614594920954,-0.36286095662673745,-0.2345260703584989,-0.545027067621213,0.6196651124561411,-0.25858096941152586,0.9659895870340403,-0.09287777719777794,-0.30741008498568034,0.750956238089321,0.005378034829277986,1.118218826797736,0.27543516368523585,0.48747693972678746,1.0227394971733879,0.37458619475364685,0.2858484983444214,0.22776201367378235
0.0,0.0,-0.10798660574934325,-0.9221435823286568,-0.20970169929763086,-1.5047574409732734,-0.9009312545169168,-0.6521435823179994,-0.24961694492154043,0.4498178723074245,0.44181718375403245,0.8971051087468265,-0.5248560748073401,-0.6901228823537907,0.8455006309811233,-0.851264003210704,1.4639825476770594,-1.1096292996036943,1.2575635387244988,0.3079584401412458,-0.2641063332557678,-0.540294349193573,0.16988509893417358
0.0,0.0,-0.09400350592933258,-0.7101960992420411,-0.10713346236797734,-1.0530942613586938,-1.3169238157152239,-0.5317513279688458,-1.1298332838939196,0.5486689442622944,-0.32969381697427225,0.9440879127755716,-0.6513650013744774,-0.5671117391199051,0.29823145795399364,-0.3943055195164956,0.2671647179532056,-0.3660672313583118,0.04851628455804887,0.5916286308072153,0.15151101350784302,-0.2177373617887497,-0.4935014247894287
0.0,0.0,0.13277165627415796,-0.6503102019241246,0.13550064874148232,-0.9686411049948644,0.2705071798161607,-0.34841624992784176,0.4962180400885532,0.5351001742173848,0.5296923474507258,0.8481898472937174,0.12217126487846289,-0.4447142598182484,0.757005880614601,-0.4808130634644333,1.4930477369331445,-0.5156967257789613,1.2490013792157773,0.5848752890551849,-0.47108685970306396,-0.2674237787723541,1.37021803855896
0.0,0.0,0.2625454415668859,-0.6349739174870719,0.35196885167254977,-1.0387255307459136,0.06949943953361842,-0.4281307513061167,0.13917706040235492,0.5430951241966716,0.2697605174446116,0.9629274444255992,0.07713714124713127,-0.5162385680842495,0.9408963685987589,-0.3490610400799602,1.664460016795244,-0.2645672607377897,1.147429461210772,0.798833214435586,0.08223932236433029,-0.040059689432382584,0.7119131684303284
0.0,0.0,-0.1260674558743017,-0.9436638666372261,-0.20845252145138535,-1.5283106625999807,-1.191396030816679,-0.6398681245710246,-0.6548612020488451,0.5892678740372153,0.16890184775120862,0.9856328757839947,-0.6854354120833652,-0.7742821024273232,0.6845815276368922,-0.8148776142134135,1.0097557273763416,-0.9317524660660181,0.871324605106666,0.45416386227667316,-0.11356670409440994,-0.3034641146659851,-0.05479273200035095
0.0,0.0,0.006656907926425149,-0.5327027044011472,0.00484982978228335,-0.8629706544789232,-0.7085787368445433,-0.1353887753128297,-0.4825504613802284,0.7844856443979653,0.034853824187177036,0.9993924208935794,-0.3363052164760513,-0.2965229178007234,0.5311544209358409,-0.27193632950460367,0.8476793453891055,-0.1579030373261027,0.6047665219119313,0.7631459120809452,-0.006495059933513403,0.173895001411438,0.04441482946276665
0.0,0.0,0.1113433772212848,-0.5626713079307509,0.14245092035976445,-0.9742541465399643,-0.42675341214950985,-0.22632757354266597,-0.21632980292568413,0.7141248560564497,0.18056245320567804,0.9835635213306496,-0.18732907433269427,-0.3782104597306753,0.7836504096347421,-0.3650463377435808,1.362533910778769,-0.29872094910729935,0.9784737031096831,0.7436951614701014,-0.012031703256070614,0.07792466878890991,0.31253373622894287
0.0,0.0,0.0562312045564496,-0.794287552239834,0.04917282424699466,-1.2697436650588794,-0.4877003176124941,-0.5305463123698392,-0.13340706895308654,0.5176363496297895,0.31319467964925807,0.9496889452022691,-0.2668960012724149,-0.6410700980747901,0.8120373431223284,-0.6209274519854182,1.4064854299945484,-0.6892337777718205,1.1011369968775022,0.5378483598130408,-0.09590456634759903,-0.23077411949634552,0.38567593693733215
0.0,0.0,-0.11807855129338474,-0.646796082948507,-0.19192869518726957,-1.050470246844854,-0.9011961075582228,-0.13606381880366208,-0.47218957950860524,0.8594811567745324,0.18288325066021657,0.9831346380979324,-0.4814838875263194,-0.37592543220855845,0.49298991325739994,-0.4847145881141746,0.8227225324869283,-0.4487082426069118,0.7320684793049278,0.6310570508409501,-0.16913802921772003,-0.0024578154552727938,-0.01054926123470068
0.0,0.0,-0.21025586210483746,-0.9869956459563973,-0.36693022754589394,-1.5831473759396752,-0.9089645588573442,-0.5805982835510113,-0.17444719713212573,0.5674990635122836,0.5091166358018927,0.8606975375529798,-0.5801420841664543,-0.7383091244362933,0.6886738463171165,-0.9644788868081091,1.2960689369647589,-1.2266266182265164,1.2490645280984614,0.2805730323377449,-0.3502439558506012,-0.4365229606628418,0.1596354842185974
0.0,0.0,-0.003682667777809053,-0.8113307366049617,-0.017790584552128143,-1.2804230896538675,-0.8774991206707624,-0.42651844148474855,-0.4967163345315988,0.7032150213073742,0.14343156633250023,0.9896602375458992,-0.44498210692937645,-0.5864014939605996,0.7365709325943194,-0.5458827305697371,1.2214946662157422,-0.5463409671021473,0.8967218047519259,0.6734991032335628,-0.037629272788763046,-0.06603708863258362,0.15197674930095673
0.0,0.0,0.004821074233523308,-0.5904647915410468,-0.07261846530641139,-0.9130449654250636,0.24765946628934382,-0.2917892640151337,0.6267394204327043,0.5393974569568013,0.6621334353261551,0.749385957850282,0.06520440821002281,-0.37996516664808494,0.5690840354853748,-0.5860785060988051,1.2491052013160913,-0.7419235014727908,1.3081856634333644,0.3939864728722703,-1.804543375968933,-1.5993943214416504,1.3927417993545532
0.0,0.0,0.14633424620334684,-0.8965492649134698,0.19854832895090974,-1.3924834737072649,-0.5692011192822302,-0.6656066589866789,-0.35096239304436505,0.5389157524394778,0.11442679162238904,0.9934316832872838,-0.2587305570772898,-0.7397476369569079,0.8614284464000835,-0.557480828108709,1.343145088380577,-0.5608429277670892,0.8597707853338257,0.6900108023455372,0.02453000843524933,-0.18450668454170227,0.2168116420507431
0.0,0.0,-0.3956372912831265,-0.6485811952195187,-0.5595916310374851,-1.0013918560974824,-1.4802199460688825,0.0331509515478592,-0.9306893905187889,1.040654422844369,-0.14788968554930296,0.9890038629389313,-0.7590104423469468,-0.21916155184441707,-0.25547748769986967,-0.4823377078039759,-0.5649177725573652,-0.41426888088310954,-0.27099397791109464,0.5890704824457048,-3.5047590732574463,3.4185519218444824,-1.6675050258636475
0.0,0.0,-0.0051482501588321,-0.8419828139722245,-0.01021036689213654,-1.3605519998161775,-1.0126353876625693,-0.5615982316969247,-0.641636597897375,0.5855244905381851,0.031571719827967026,0.9995014889969421,-0.5217062073464656,-0.6800738365928212,0.7223372958974869,-0.6231176480039573,1.0810532484584603,-0.6372071799044909,0.7169980771346561,0.5708280735843925,-0.02547478675842285,-0.2638450264930725,-0.010167872533202171
0.0,0.0,-0.026220437731538114,-0.7579887499371076,-0.04067305970628065,-1.1384950579365365,-0.8971429323359994,-0.42992645552299474,-0.6072968331983553,0.6376978203207971,0.02969605075387876,0.9995589750333009,-0.4506295037895351,-0.5456361545951653,0.5567308431315544,-0.5131978129295859,0.8716571004923811,-0.5064328772324043,0.6379759720647667,0.6050493671070806,-0.020841656252741814,-0.13179391622543335,0.011347416788339615
0.0,0.0,-0.09225158672666207,-0.6341309739720234,-0.12151035854302378,-0.9849293945417127,-1.1141874632379478,-0.2964756886763222,-0.8852052562065903,0.734372267367733,-0.1850532439849904,0.9827284960204582,-0.5350305036825531,-0.4110710861565437,0.3149280771074753,-0.3479051876455128,0.37900426714827384,-0.2346488457715125,0.20026857458994618,0.6965073942928277,0.009215675294399261,-0.03159691020846367,-0.33739173412323
0.0,0.0,0.15463325297231797,-0.8176122940657811,0.2535168636363189,-1.3103904635591108,-0.873803049232133,-0.7129883210725813,-0.8075235995828556,0.5207353949379346,-0.2059117897050614,0.9785705569147575,-0.33513171329087854,-0.7298093051134071,0.7063459970075164,-0.42859868361272196,1.047571014176411,-0.3390596938541476,0.4830508748534195,0.7829068877226608,0.2126764953136444,-0.12419122457504272,-0.01513647474348545
0.0,0.0,0.06534048750722442,-0.7380665687338185,0.08580284216120011,-1.1415162365620535,-0.5795274011757399,-0.40908614529969,-0.31769970850897705,0.6280274338885239,0.19039633761683086,0.9817073059838649,-0.294133504661774,-0.5475740935592178,0.779013120954746,-0.49204897766387395,1.3170664348205108,-0.4782569025599716,0.9740927515577003,0.6521506320166172,-0.03592992201447487,-0.19949258863925934,0.27180609107017517
0.0,0.0,-0.048600854713095665,-0.3861665916259353,-0.11413903963108235,-0.6171583631998332,-0.30398699519373035,0.2032493100959932,0.08802441170964895,0.8622298000819013,0.4772343052705147,0.8787760908632922,-0.2013347667037391,-0.048399944452141734,0.5393174850581226,-0.41554486018100883,0.9974245495096592,-0.4271819328811588,1.0524991169073212,0.43897308544605373,-0.4428989291191101,0.11040659248828888,0.5549271106719971
0.0,0.0,-0.05980985271345803,-0.9753944869175285,-0.08011405807006847,-1.6033184686850754,-1.3299937398814048,-0.8186875794610194,-0.9707794610378008,0.5201011305852089,-0.1457633677993464,0.9893194835884879,-0.6655977537057354,-0.8448349694002304,0.5506752297303915,-0.8531475924236441,0.7668171457849013,-0.9924843368878903,0.4491947588739123,0.4077352701133444,0.015975281596183777,-0.31455758213996887,-0.15291821956634521
